Level,density,LeniencyMetric,LevelSlopeMetric,LinearityMetric,Patterndensity,patternvariation
patternbased_193,0.06878306878306878,0.5927896995708155,0.0016877376632344874,0.001095645018851272,0.125448029,0.302210194
patternbased_194,0.09523809523809523,0.5476020408163265,-0.0013068254364515094,0.00030742321055185907,0.075268817,0.268982108
patternbased_195,0.10582010582010581,0.4801844262295082,0.014185591127095078,0.03819751170744378,0.11827957,0.302210194
patternbased_196,0.164021164021164,0.6309456521739131,-0.017059600414634765,0.09222932575698352,0.111111111,0.368666366
patternbased_197,0.1111111111111111,0.5469277108433735,-0.0028110779104150597,0.002018498386123803,0.129032258,0.302210194
patternbased_198,0.14814814814814814,0.5516734693877551,0.012195909448897074,0.045392835517663405,0.086021505,0.268982108
patternbased_199,0.06349206349206349,0.5352608695652173,-0.02008739109649851,0.1370059885904661,0.125448029,0.302210194
patternbased_2,0.06349206349206349,0.6570869565217391,-0.002821715789092789,0.0013529503848090881,0.039426523,0.235754022
patternbased_20,0.07407407407407407,0.6415705128205128,0.005627321091690015,0.007382117362968336,0.05734767,0.33543828
patternbased_200,0.15343915343915343,0.27447098976109213,0.031014401555328225,0.26694391395343064,0.136200717,0.302210194
patternbased_201,0.06878306878306878,0.735525114155251,0.0055722695677357945,0.01806384846740939,0.129032258,0.33543828
patternbased_202,0.0582010582010582,0.6982111111111111,-0.000532578468461724,0.00015513485381970506,0.103942652,0.302210194
patternbased_203,0.08465608465608465,0.5048185483870967,0.0020452300757211137,0.0010357933146160128,0.103942652,0.302210194
patternbased_204,0.07936507936507936,0.6288247863247862,0.009662024812036119,0.049161478182230364,0.086021505,0.302210194
patternbased_205,0.06349206349206349,0.7389449541284404,-0.004318748248688029,0.004057482220890276,0.100358423,0.268982108
patternbased_206,0.06349206349206349,0.5447345132743363,-0.023931597644055558,0.20901980311817223,0.089605735,0.268982108
patternbased_207,0.047619047619047616,0.6851351351351351,0.0012161174431987057,0.0003362170461533796,0.146953405,0.33543828
patternbased_208,0.10052910052910052,0.5495212765957447,-0.011758896495384807,0.040489246022848,0.132616487,0.302210194
patternbased_209,0.06878306878306878,0.6238203463203463,0.0034609767368249202,0.003200266034157164,0.143369176,0.16929785
patternbased_21,0.06349206349206349,0.6806306306306306,-0.006642820456398988,0.014286442488149994,0.064516129,0.302210194
patternbased_210,0.07936507936507936,0.6335232067510548,0.0011862485142878276,0.0006373246271668408,0.132616487,0.368666366
patternbased_211,0.08465608465608465,0.538542600896861,-0.004862143374699732,0.007802042962150169,0.136200717,0.33543828
patternbased_212,0.09523809523809523,0.4211266094420601,-0.001110670650292103,0.00020718538231172872,0.154121864,0.435122538
patternbased_213,0.037037037037037035,0.8312206572769953,0.008573737525926052,0.04269948955051257,0.111111111,0.302210194
patternbased_214,0.291005291005291,0.5068373493975904,0.006333625393422718,0.013154226807170733,0.089605735,0.302210194
patternbased_215,0.026455026455026454,0.6467906976744187,0.010113422121906097,0.030010197037954038,0.129032258,0.302210194
patternbased_216,0.15343915343915343,0.5461466942148759,0.011805121477071214,0.06991393120855567,0.121863799,0.302210194
patternbased_217,0.037037037037037035,0.7367045454545454,0.00816332948240014,0.015882366407317813,0.143369176,0.33543828
patternbased_218,0.08465608465608465,0.6744565217391304,0.012225102300689255,0.025980081189073023,0.107526882,0.302210194
patternbased_219,0.07407407407407407,0.47751054852320673,0.0028718646354138713,0.0020274905267120883,0.125448029,0.268982108
patternbased_22,0.05291005291005291,0.6759848484848485,-0.02400346126899015,0.15682892978622304,0.046594982,0.268982108
patternbased_220,0.042328042328042326,0.7919907407407407,0.0035583249705979725,0.002058708803532758,0.150537634,0.302210194
patternbased_221,0.06878306878306878,0.7268946188340807,-0.0011372861245102033,0.0007905870627717435,0.136200717,0.202525936
patternbased_222,0.0582010582010582,0.710921052631579,-0.0023690781331815935,0.003277405409905793,0.107526882,0.302210194
patternbased_223,0.047619047619047616,0.578302752293578,0.013142746153379665,0.04567359930270545,0.136200717,0.268982108
patternbased_224,0.1111111111111111,0.564454732510288,0.003191828892197522,0.0030247386646701426,0.107526882,0.235754022
patternbased_225,0.06878306878306878,0.6774235807860262,0.018163406940278317,0.1452039510419492,0.11827957,0.302210194
patternbased_226,0.26455026455026454,0.6255495689655173,-0.02417990987248889,0.18109610034217305,0.100358423,0.302210194
patternbased_227,0.0582010582010582,0.6920484581497798,-0.01405547907702341,0.10185123174462457,0.129032258,0.302210194
patternbased_228,0.08465608465608465,0.5692738589211618,0.0070802777508331225,0.025434543707212293,0.139784946,0.302210194
patternbased_229,0.14814814814814814,0.7125913242009133,-0.014989839294246653,0.08172019995537969,0.136200717,0.302210194
patternbased_23,0.09523809523809523,0.6072280334728033,-0.00194066185893351,0.0008696556075127982,0.05734767,0.16929785
patternbased_230,0.12698412698412698,0.5861991869918699,-0.016687008139550867,0.09523376734774577,0.157706093,0.33543828
patternbased_231,0.0582010582010582,0.7223206278026906,-0.0012342959852707231,0.000379647864158169,0.111111111,0.202525936
patternbased_232,0.09523809523809523,0.6511244541484716,0.0026746707978311563,0.001619946373554848,0.107526882,0.368666366
patternbased_233,0.08465608465608465,0.6271030042918455,-0.008502919677382724,0.02171503404114845,0.154121864,0.302210194
patternbased_234,0.08994708994708994,0.5533860759493671,-0.0020767272217552257,0.0013158074798001614,0.132616487,0.368666366
patternbased_235,0.06349206349206349,0.7192410714285715,0.00930022103995343,0.045676623466036986,0.129032258,0.302210194
patternbased_236,0.07936507936507936,0.6524118942731277,0.012607803400640973,0.06525865412852873,0.121863799,0.33543828
patternbased_237,0.1746031746031746,0.36133720930232555,-0.019714056209439466,0.11090174652708479,0.136200717,0.33543828
patternbased_238,0.1693121693121693,0.3256120689655172,0.024039540158555247,0.1926392554883489,0.132616487,0.302210194
patternbased_239,0.13756613756613756,0.5388955823293172,0.0014737985813727931,0.00045913884296552827,0.114695341,0.368666366
patternbased_24,0.0582010582010582,0.5773651452282157,-0.0013639943903329167,0.00040673499249739515,0.0609319,0.202525936
patternbased_240,0.07936507936507936,0.6802631578947368,-0.005149757408087764,0.011964532347506922,0.053763441,0.202525936
patternbased_241,0.3386243386243386,0.4947088353413655,0.016507622635905498,0.08099685801789976,0.111111111,0.268982108
patternbased_242,0.10582010582010581,0.5172210743801653,-0.019379762990401606,0.086388260047653,0.089605735,0.235754022
patternbased_243,0.12169312169312169,0.45997967479674795,-0.0002534737195692401,0.000016653038020109614,0.103942652,0.302210194
patternbased_244,0.08465608465608465,0.6150635593220339,0.008904394698340505,0.03287122940561924,0.121863799,0.33543828
patternbased_245,0.08994708994708994,0.6837217194570135,-0.012087388736116861,0.059425711352857846,0.082437276,0.268982108
patternbased_246,0.07936507936507936,0.5358298755186721,-0.00030303990852461433,0.00003073232763615432,0.100358423,0.268982108
patternbased_247,0.14285714285714285,0.5860790598290597,0.0015440572807447414,0.0006978357603434876,0.075268817,0.268982108
patternbased_248,0.0582010582010582,0.708957399103139,0.004017787938521811,0.0031045732322731298,0.100358423,0.268982108
patternbased_249,0.037037037037037035,0.70578125,0.019425381908304992,0.11910513809425875,0.114695341,0.268982108
patternbased_25,0.07936507936507936,0.5920106382978724,0.0008954303686705696,0.0003045549816274643,0.043010753,0.202525936
patternbased_250,0.0582010582010582,0.6299030172413793,-0.010038282320385398,0.022123414493057686,0.100358423,0.33543828
patternbased_251,0.0582010582010582,0.7403587443946188,-0.0051099792948909335,0.01618407556138858,0.107526882,0.268982108
patternbased_252,0.164021164021164,0.3534683098591549,0.020537211992242593,0.1110069147850519,0.100358423,0.268982108
patternbased_253,0.07407407407407407,0.677567264573991,-0.00672226519021812,0.009936213582076268,0.111111111,0.268982108
patternbased_254,0.10052910052910052,0.6411796536796537,-0.008468361791604019,0.03270986060534776,0.089605735,0.268982108
patternbased_255,0.07936507936507936,0.750340909090909,-0.010060853856756546,0.05756261408830187,0.107526882,0.268982108
patternbased_256,0.43915343915343913,0.6201816239316239,-0.02872685854508359,0.18134888340708957,0.071684588,0.268982108
patternbased_257,0.06349206349206349,0.6714285714285714,0.003586487029643282,0.006474822754733958,0.100358423,0.268982108
patternbased_258,0.047619047619047616,0.47871739130434776,0.011578906104528676,0.026000274113083213,0.082437276,0.302210194
patternbased_259,0.05291005291005291,0.6700669642857143,0.006868683503025921,0.025883842563854804,0.082437276,0.268982108
patternbased_26,0.24338624338624337,0.6624436936936937,-0.01848430259037267,0.11312699554964255,0.05734767,0.268982108
patternbased_260,0.30687830687830686,0.6468231441048035,-0.006774102221364341,0.016459959381852293,0.107526882,0.268982108
patternbased_261,0.10582010582010581,0.4141666666666667,0.020831593222521132,0.08381007226579315,0.111111111,0.302210194
patternbased_262,0.08465608465608465,0.5981224066390041,0.001965060972275951,0.0018424707935658367,0.121863799,0.268982108
patternbased_263,0.06349206349206349,0.5792234042553192,-0.0011160769631856423,0.00045322429722407685,0.082437276,0.202525936
patternbased_264,0.06878306878306878,0.6804276315789474,0.00845550895713935,0.025362432590497554,0.096774194,0.268982108
patternbased_265,0.07936507936507936,0.598646288209607,-0.012886430905010328,0.050572932182010526,0.125448029,0.268982108
patternbased_266,0.0582010582010582,0.6908407079646017,0.007034555608204223,0.013503164394501424,0.075268817,0.16929785
patternbased_267,0.047619047619047616,0.5475784753363229,0.0028990575927053553,0.0022343859591187963,0.103942652,0.268982108
patternbased_268,0.05291005291005291,0.7269394618834082,-0.01231607900275305,0.07444253272917427,0.114695341,0.268982108
patternbased_269,0.3333333333333333,0.6440217391304348,0.010070158180988763,0.03490999157371493,0.103942652,0.268982108
patternbased_27,0.06349206349206349,0.6239069264069265,0.0011589166796777948,0.0005482442598134399,0.068100358,0.202525936
patternbased_270,0.06878306878306878,0.6195670995670995,0.0033904017866775546,0.0049308084316080645,0.100358423,0.268982108
patternbased_271,0.14814814814814814,0.3382986111111111,0.030432019868485448,0.3064332101963053,0.107526882,0.302210194
patternbased_272,0.06349206349206349,0.5859959349593497,-0.0006583695833991918,0.00007374045723395276,0.096774194,0.268982108
patternbased_273,0.05291005291005291,0.4247943722943723,-0.0016834009213217206,0.0005604807710607432,0.093189964,0.268982108
patternbased_274,0.042328042328042326,0.7248888888888889,0.0023744842674097134,0.004444147646852531,0.107526882,0.268982108
patternbased_275,0.07407407407407407,0.6315236051502146,0.0035889838899291547,0.003566565195447441,0.078853047,0.268982108
patternbased_276,0.08994708994708994,0.5761938775510204,-0.010142334921906028,0.03192121859248311,0.114695341,0.268982108
patternbased_277,0.14285714285714285,0.3909466911764706,0.022095943037584435,0.15023549685344476,0.086021505,0.268982108
patternbased_278,0.08994708994708994,0.47212882096069875,-0.033473368806708544,0.3377894174459961,0.121863799,0.268982108
patternbased_279,0.07936507936507936,0.6039345991561181,0.003314320353383694,0.0034443782960448736,0.107526882,0.302210194
patternbased_28,0.06878306878306878,0.6504957805907173,-0.006173514210092016,0.01538559067130014,0.050179211,0.302210194
patternbased_280,0.08994708994708994,0.6236228813559322,0.0026692586936644586,0.0034670999940947084,0.139784946,0.268982108
patternbased_281,0.07936507936507936,0.42475108225108227,-0.028528953319025382,0.2101243016411211,0.150537634,0.302210194
patternbased_282,0.06349206349206349,0.5915444444444444,-0.002967548623492777,0.0040544392469573,0.150537634,0.302210194
patternbased_283,0.08994708994708994,0.4323076923076923,0.001707256890306999,0.0006996970915124144,0.103942652,0.268982108
patternbased_284,0.026455026455026454,0.8124413145539907,-0.003143800608064364,0.004766138971048356,0.129032258,0.302210194
patternbased_285,0.08465608465608465,0.6293776371308016,0.011148053228464311,0.024168904998871924,0.136200717,0.268982108
patternbased_286,0.05291005291005291,0.66867903930131,-0.027439764436747602,0.22194366448399488,0.114695341,0.302210194
patternbased_287,0.06349206349206349,0.625592672413793,0.003970542332275165,0.003741642873227907,0.161290323,0.268982108
patternbased_288,0.15343915343915343,0.6448333333333334,0.00024394327123143504,0.000022554628460969905,0.114695341,0.268982108
patternbased_289,0.026455026455026454,0.7410648148148148,-0.011298104578129098,0.07178594856798351,0.086021505,0.235754022
patternbased_29,0.31746031746031744,0.6014915966386555,-0.021987178564964172,0.1553767148597094,0.071684588,0.302210194
patternbased_290,0.08465608465608465,0.48177824267782426,-0.0031190746845945476,0.0023601952292234604,0.121863799,0.268982108
patternbased_291,0.037037037037037035,0.579581447963801,-0.03212235689948987,0.3949572774828693,0.103942652,0.268982108
patternbased_292,0.026455026455026454,0.7795657276995306,0.002878198437549425,0.006534288344706845,0.121863799,0.268982108
patternbased_293,0.06349206349206349,0.3749339207048458,-0.03615161713541251,0.26824753836877935,0.132616487,0.33543828
patternbased_294,0.07936507936507936,0.3834574468085106,0.004600830954936728,0.003879302564615194,0.125448029,0.268982108
patternbased_295,0.042328042328042326,0.7382222222222222,0.0019245821008678624,0.0021923506593178573,0.107526882,0.268982108
patternbased_296,0.07936507936507936,0.5874380165289256,0.009088603089191355,0.0207876443133049,0.121863799,0.302210194
patternbased_297,0.1693121693121693,0.3904090909090909,0.026610250133877876,0.2364245828773092,0.111111111,0.268982108
patternbased_298,0.05291005291005291,0.7664220183486238,0.0013191963161169184,0.0009178950728544272,0.129032258,0.302210194
patternbased_299,0.026455026455026454,0.8327272727272726,-0.009260749455908922,0.03806367881653507,0.114695341,0.268982108
patternbased_3,0.10582010582010581,0.5971351931330472,-0.004148173634586015,0.003624030617708686,0.071684588,0.302210194
patternbased_30,0.10052910052910052,0.5479012345679012,0.007501610994183153,0.02189233945318819,0.035842294,0.16929785
patternbased_300,0.06878306878306878,0.5028,-0.02083606357159013,0.15360594910294675,0.114695341,0.302210194
patternbased_301,0.07936507936507936,0.5956012658227848,0.0013277583403935845,0.000552396942975907,0.114695341,0.268982108
patternbased_302,0.12169312169312169,0.3623882113821138,-0.005040979546659174,0.0056933055089064075,0.086021505,0.235754022
patternbased_303,0.05291005291005291,0.4761784140969163,-0.032829351210813595,0.36125509627393837,0.121863799,0.268982108
patternbased_304,0.06349206349206349,0.7343004587155962,-0.012064304375144665,0.05605524929061074,0.093189964,0.268982108
patternbased_305,0.4444444444444444,0.5293135245901639,0.012283770279584,0.03732828153214267,0.096774194,0.302210194
patternbased_306,0.037037037037037035,0.7211627906976744,-0.008382689378978148,0.010861634018441665,0.143369176,0.268982108
patternbased_307,0.042328042328042326,0.7268609865470852,-0.003517755640717592,0.002572320442339706,0.132616487,0.33543828
patternbased_308,0.26455026455026454,0.49442946058091286,0.013131810415952053,0.04379350416395713,0.132616487,0.268982108
patternbased_309,0.0582010582010582,0.7504090909090909,0.004940735696107959,0.005517870467085692,0.146953405,0.302210194
patternbased_31,0.19047619047619047,0.2819763513513513,0.027368683628428096,0.23515154323675816,0.050179211,0.102841678
patternbased_310,0.06349206349206349,0.7346396396396396,0.003722800841549254,0.009451029014258941,0.111111111,0.235754022
patternbased_311,0.07936507936507936,0.5438991769547324,-0.00714778516237867,0.01672769009085069,0.11827957,0.235754022
patternbased_312,0.005291005291005291,0.8670935960591132,-0.01430540173445546,0.11419007482662631,0.114695341,0.368666366
patternbased_313,0.08994708994708994,0.6481057268722468,-0.004183437234578994,0.0042795307995128285,0.143369176,0.268982108
patternbased_314,0.09523809523809523,0.610995670995671,0.01323625587378215,0.1159073901106385,0.107526882,0.268982108
patternbased_315,0.08465608465608465,0.69215859030837,0.009409565438838413,0.02409795076550496,0.136200717,0.268982108
patternbased_316,0.08994708994708994,0.5690456431535269,-0.005156077767028507,0.004985546299503281,0.121863799,0.302210194
patternbased_317,0.15343915343915343,0.35351232394366194,0.03081827729294731,0.2777270167799246,0.078853047,0.235754022
patternbased_318,0.07407407407407407,0.6958798283261802,-0.00357451795668246,0.006808132811940591,0.150537634,0.302210194
patternbased_319,0.1111111111111111,0.43963043478260866,0.0056623750694544716,0.005892033591061213,0.139784946,0.302210194
patternbased_32,0.0582010582010582,0.6922356828193832,-0.0064374545340633305,0.02048599967663421,0.071684588,0.302210194
patternbased_320,0.08994708994708994,0.6979714912280701,-0.022436664605899465,0.1522349405277293,0.053763441,0.302210194
patternbased_321,0.047619047619047616,0.6233223684210527,-0.0123759430136786,0.05064754598738215,0.064516129,0.302210194
